,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,vertexcover,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,graph_name
10,12,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,108.21220183372498,5000,1.4444444444444444,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",13,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,[3.14280487 1.55973997],0.00898113588440369,2,>>graph6<<KmzffJznl{hU
11,9,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,55.09366059303284,5000,2.0,"[1, 1, 0, 1, 1, 0, 1, 0, 1]",12,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,[3.14144955 1.51246136],0.0059061712186791225,4,>>graph6<<HmzffJz
12,6,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,81.85962677001953,5000,1.3333333333333333,"[1, 1, 0, 0, 1, 1]",4,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[3.13503991 1.17843814 3.47154894 1.75791944 4.66097699 1.46540919
 2.61609974 2.87992202]",0.01671350769838789,2,>>graph6<<Emz_
13,9,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,156.4386727809906,5000,1.0,"[1, 1, 1, 0, 0, 0, 1, 1, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[3.68577676 2.16386884 3.94511995 1.59954879 2.93338603 1.92538477
 3.11177243 1.76123219]",0.17667678400078937,2,>>graph6<<HmzffJz
14,9,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,128.13199877738953,5000,1.2,"[0, 1, 1, 1, 0, 1, 1, 1, 0]",6,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[3.26545943 1.34191142 4.73559313 1.27480496 3.21221884 3.14134017
 3.4835462  0.07512146]",0.08094585688552201,2,>>graph6<<Hh_iS_u
15,6,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,81.36079168319702,5000,1.6666666666666667,"[1, 0, 0, 0, 1, 1]",5,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[4.04941633 1.7688792  3.80389033 1.53240275 2.67491814 1.39726089
 3.28658198 1.13707715]",0.07641641932366348,4,>>graph6<<Emz_
16,9,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,153.1671543121338,5000,1.3333333333333333,"[1, 0, 1, 1, 1, 1, 1, 1, 1]",8,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[3.24013442 1.43328906 3.86577766 1.58264095 3.52309349 2.58094426
 3.11139666 1.28718934]",0.05434932268463378,4,>>graph6<<HmzffJz
17,9,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,53.98221564292908,2218,1.2,"[1, 1, 0, 1, 1, 1, 0, 0, 1]",6,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[4.00598359 2.11983037 4.4674654  1.55795288 3.43877838 3.10840022
 5.57359492 2.63862754]",0.0012187347706860143,4,>>graph6<<Hh_iS_u
18,6,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,37.27194166183472,2343,1.3333333333333333,"[1, 0, 0, 1, 1, 1]",4,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[2.64039657 2.23894429 4.2060374  1.50088218 3.53710496 1.90833412
 3.20593671 1.17157887]",0.026091671339596285,6,>>graph6<<Emz_
19,9,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,122.64287972450256,5000,1.2,"[1, 1, 0, 1, 1, 1, 0, 0, 1]",6,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[3.74442304 0.17806768 2.43856864 1.08430375 2.85805608 2.3108992
 3.14473634 0.10664797]",0.05911157913241372,6,>>graph6<<Hh_iS_u
20,12,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,311.87225222587585,5000,1.3333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[3.36824687 1.20938638 3.78664599 1.57790484 3.37976977 2.79493434
 3.11479045 1.8535871 ]",0.018434185369398563,2,>>graph6<<KmzffJznl{hU
21,12,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,311.2898406982422,5000,1.3333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[4.02847152 2.65909038 3.13977308 1.64140152 3.2468116  3.29422173
 4.34956761 1.56071835]",0.009029936636944133,4,>>graph6<<KmzffJznl{hU
22,9,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,149.4107701778412,5000,1.3333333333333333,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[3.92639813 0.90242038 2.34289614 1.56380902 2.90706797 1.43020398
 3.13229844 1.91329428]",0.022376445478955405,6,>>graph6<<HmzffJz
23,12,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,147.48248624801636,2376,1.1111111111111112,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",10,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[2.34091649 3.10213245 3.32835251 1.61557282 2.94866884 0.82201203
 4.77778423 2.60645673]",0.015121430999446017,6,>>graph6<<KmzffJznl{hU
24,6,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,121.9095025062561,4709,1.0,"[1, 1, 1, 0, 0, 0]",3,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[3.87251247 1.21176526 3.35132715 1.73897104 3.42769859 2.94658931
 3.26925611 2.97921038 2.91397249 1.99489076 3.16495479 2.92319739
 2.59943321 1.15462991]",0.2855741799023747,2,>>graph6<<Emz_
25,9,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,271.0380849838257,5000,1.5,"[1, 1, 0, 1, 0, 1, 1, 1, 1]",9,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[4.00657966 2.27725978 4.0119233  2.27499769 4.51823636 1.11339995
 3.2061086  1.17040817 3.14241072 1.03720977 3.13978379 0.86217217
 3.2304701  1.49680501]",0.0006426028199418495,2,>>graph6<<HmzffJz
26,9,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,200.7112238407135,5000,1.0,"[0, 1, 1, 1, 0, 1, 1, 0, 0]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[4.04030192 2.30352181 2.13628617 0.27412052 2.98475303 1.39599492
 2.88777348 0.70571426 3.15936607 2.46824045 3.22332099 2.150666
 3.28344901 2.79105802]",0.6206512026143817,2,>>graph6<<Hh_iS_u
27,6,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,129.39548206329346,5000,1.3333333333333333,"[1, 1, 0, 0, 1, 1]",4,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[2.41444376 1.78475177 3.60388762 1.65046145 2.45294848 0.9328983
 3.02626355 3.03831916 3.00784211 1.77445348 3.40778819 1.6297613
 3.13325676 2.79373764]",0.11656480142313097,4,>>graph6<<Emz_
28,9,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,199.1182677745819,5000,1.0,"[0, 1, 1, 1, 0, 1, 1, 0, 0]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[4.73465537 1.46201224 4.9691945  2.54413855 4.05433763 2.29139267
 2.52953397 1.17436259 3.58752931 2.84530235 3.38960343 1.11232783
 3.15260438 0.44791136]",0.17976195468775594,4,>>graph6<<Hh_iS_u
29,6,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,126.67245483398438,5000,1.6666666666666667,"[1, 0, 1, 1, 1, 1]",5,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[3.38283569 1.57352028 1.88112772 1.76808519 3.00066605 2.33760285
 2.62890068 1.87132718 3.17201453 1.45139554 3.58311201 1.97712091
 3.13771275 1.68447863]",0.005497661752967278,6,>>graph6<<Emz_
30,12,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,523.447850227356,5000,1.3333333333333333,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]",12,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[4.71151591 1.48001492 4.45403002 1.82215682 3.00785223 2.0309505
 3.07385548 1.55999097 4.43908393 3.02595744 3.26227097 2.9242446
 3.302861   1.67302755]",0.007885127144030252,2,>>graph6<<KmzffJznl{hU
31,9,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,253.78164649009705,5000,1.0,"[1, 1, 1, 1, 0, 1, 0, 0, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[4.35326651 1.30484319 2.21573633 0.89739625 2.98298617 1.95095693
 3.5826191  2.40170561 3.51312768 1.66102967 3.15831814 1.65693348
 3.35271375 3.02510033]",0.08188113498354554,4,>>graph6<<HmzffJz
32,12,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,524.7340898513794,5000,1.3333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[4.23026227 1.03717723 2.28489688 0.89811769 2.46593503 1.07115003
 3.21633185 1.48822853 3.32541754 2.44946395 3.14282107 2.35111659
 3.19052698 2.45096836]",0.008035846257152885,4,>>graph6<<KmzffJznl{hU
33,9,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,254.07760095596313,5000,1.0,"[1, 1, 1, 1, 0, 1, 0, 0, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[3.0569369  0.59601081 3.08987619 1.81873606 3.22537336 1.54823447
 3.24065672 2.70124118 3.66941881 2.49661364 3.98302861 1.5866244
 2.56242412 2.64177377]",0.13779160190844594,6,>>graph6<<HmzffJz
34,9,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,201.56799936294556,5000,1.0,"[0, 1, 1, 1, 0, 1, 1, 0, 0]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[3.14737468 1.26857877 2.83907209 2.82572663 4.77553882 2.95040829
 2.95250418 1.93487314 4.10382044 1.43091409 3.10238642 1.6104847
 3.86684062 1.67262371]",0.09926603790902157,6,>>graph6<<Hh_iS_u
35,6,statevector,gaussian,vanilla,COBYLA,True,10,True,5000,1e-08,2,177.8941080570221,5000,1.3333333333333333,"[1, 1, 1, 1, 0, 0]",4,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[3.37728469 1.71086319 4.30556031 1.5399155  2.94209801 1.79751473
 3.18438576 1.56570962 3.67619792 1.20922142 3.02754491 1.57626502
 3.58006589 1.63760299 3.29390691 1.47638162 3.53086056 1.56570388
 3.08348566 1.56910881]",0.05060113389193503,2,>>graph6<<Emz_
36,9,statevector,gaussian,vanilla,COBYLA,True,10,True,5000,1e-08,2,351.68921995162964,5000,1.0,"[1, 1, 1, 0, 0, 0, 1, 1, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[3.73877414 2.72486235 2.83730795 0.9081899  2.3167616  2.03235881
 3.82290102 2.25825606 3.99266119 1.71814622 3.02324322 2.81689588
 2.86466046 1.44629103 3.14837562 1.41234615 3.08275869 1.53523256
 3.13518399 1.88789558]",0.18155116920105036,2,>>graph6<<HmzffJz
37,9,statevector,gaussian,vanilla,COBYLA,True,10,True,5000,1e-08,2,279.54701590538025,5000,1.2,"[0, 1, 1, 1, 0, 1, 1, 0, 1]",6,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[4.08756301 1.47169126 3.16193252 1.7120104  3.21637622 2.18232787
 2.50288665 2.24118739 3.97153418 1.65757902 3.338354   1.9254564
 4.49434019 1.80567557 3.36837218 1.37006788 3.07959669 1.60587672
 3.14343811 0.89342007]",0.05750212478097834,2,>>graph6<<Hh_iS_u
38,6,statevector,gaussian,vanilla,COBYLA,True,10,True,5000,1e-08,2,179.81573581695557,5000,1.0,"[1, 1, 1, 0, 0, 0]",3,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[4.38022363 1.73230647 3.59133369 2.50008802 3.23579771 1.33544545
 3.84605231 1.36988395 2.69586237 1.42677478 3.32373307 1.78849015
 2.92702068 1.68996089 2.99174661 1.93469089 3.35263645 1.26288728
 3.05409339 1.3682098 ]",0.17534010631671207,4,>>graph6<<Emz_
39,6,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,0.6255311965942383,114,2.3333333333333335,"[1, 0, 1, 1, 0, 0]",7,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,[3.02378568 1.33380469],0.01093277814088759,2,>>graph6<<Emz_
40,6,statevector,gaussian,vanilla,COBYLA,True,10,True,5000,1e-08,2,179.02275609970093,5000,1.0,"[1, 1, 1, 0, 0, 0]",3,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[2.99759353 1.52830246 3.14174034 1.53163111 3.48518302 1.12825348
 2.48860038 1.22296396 2.44380675 1.52385016 3.65106652 2.42233894
 2.8824541  1.42680949 4.36636256 1.2761848  3.05388042 2.00710092
 3.02056293 1.63739622]",0.5220774788851463,6,>>graph6<<Emz_
41,9,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,1.2887165546417236,130,1.3333333333333333,"[1, 1, 1, 0, 0, 0, 0, 0, 1]",8,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,[2.84775278 2.45997527],0.001808817603336784,2,>>graph6<<HmzffJz
42,12,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,1.3944263458251953,69,2.0,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",18,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,[2.87746256 2.53856944],0.0007218620831892036,2,>>graph6<<KmzffJznl{hU
43,9,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,0.5990753173828125,73,2.4,"[0, 0, 1, 1, 1, 0, 0, 1, 0]",12,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,[3.30095672 1.57783672],0.015330495418111859,2,>>graph6<<Hh_iS_u
44,6,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,0.3918735980987549,65,1.6666666666666667,"[0, 1, 1, 1, 1, 1]",5,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,[3.54146909 2.79149316],0.014792747186765836,4,>>graph6<<Emz_
45,9,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,0.8793346881866455,85,1.6666666666666667,"[1, 1, 1, 1, 0, 1, 0, 1, 0]",10,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,[2.97865492 0.76261899],0.010731761950656699,4,>>graph6<<HmzffJz
46,9,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,0.5489542484283447,67,1.2,"[1, 0, 1, 1, 1, 0, 0, 1, 1]",6,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,[3.71654618 2.79099315],0.013007984615649011,4,>>graph6<<Hh_iS_u
47,6,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,0.41082239151000977,74,1.3333333333333333,"[1, 0, 0, 1, 1, 1]",4,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,[3.65050717 2.82246378],0.0035619484710536493,6,>>graph6<<Emz_
48,9,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,0.8603057861328125,86,1.5,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,[3.75116644 2.9320326 ],0.013994305671859286,6,>>graph6<<HmzffJz
49,12,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,1.3886706829071045,69,1.6666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",15,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,[4.76449983 1.0306043 ],0.0006568035123876214,6,>>graph6<<KmzffJznl{hU
50,12,statevector,gaussian,vanilla,COBYLA,True,7,True,5000,1e-08,2,522.0790574550629,5000,1.3333333333333333,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",12,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[3.06346479 0.89655827 3.1675221  0.99087061 3.95651805 2.31264377
 3.13010102 1.97184771 2.41527081 2.61990089 3.81813538 1.76147248
 3.14208642 2.26167823]",0.005992399486976253,6,>>graph6<<KmzffJznl{hU
51,9,statevector,gaussian,vanilla,COBYLA,True,10,True,5000,1e-08,2,353.331018447876,5000,1.1666666666666667,"[1, 1, 1, 0, 1, 1, 1, 0, 1]",7,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[4.08645235 1.7127662  3.15683581 1.45971582 3.13097883 2.23006747
 2.72926278 1.58130553 3.13638344 1.73439875 3.11044186 2.48796566
 3.84236165 2.42524187 2.51966276 1.44045978 3.00479324 1.91691021
 4.27557665 2.02115641]",0.18752611861346147,4,>>graph6<<HmzffJz
52,9,statevector,gaussian,vanilla,COBYLA,True,10,True,5000,1e-08,2,314.1127436161041,5000,1.0,"[1, 0, 1, 0, 1, 0, 0, 1, 1]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[2.18158702 0.84262367 2.2232879  1.90548748 3.67365379 1.94343639
 3.69440638 1.6339859  3.21211285 1.6657829  2.89264093 1.73409034
 3.13066437 0.92326409 3.21465042 1.31831449 3.04854108 2.62047119
 4.96910554 1.42307093]",0.17756383654980315,4,>>graph6<<Hh_iS_u
53,9,statevector,gaussian,vanilla,COBYLA,True,10,True,5000,1e-08,2,283.4443550109863,5000,1.0,"[0, 1, 1, 1, 0, 1, 1, 0, 0]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[3.42560039 2.02000191 3.1786111  1.94641621 4.58735706 2.09386023
 3.14037706 1.75315063 3.14963589 1.39239529 2.79293425 0.97346503
 3.69296019 2.16430258 3.06992872 3.11341623 1.94105909 1.50933146
 2.29133991 0.81612381]",0.24457784065836505,6,>>graph6<<Hh_iS_u
54,12,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,101.02408909797668,5000,1.4444444444444444,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0]",13,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,[3.14622198 1.48394428],0.0084086750057205,4,>>graph6<<KmzffJznl{hU
55,9,statevector,gaussian,vanilla,COBYLA,True,1,True,5000,1e-08,2,0.6094300746917725,75,1.6,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",8,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,[3.77842203 2.79223594],0.021316044043930057,6,>>graph6<<Hh_iS_u
56,6,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,78.23661947250366,5000,1.3333333333333333,"[1, 1, 1, 0, 1, 0]",4,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[3.39975122 0.48106867 2.12486604 1.56837281 2.81568402 1.07909962
 3.07954862 1.24066845]",0.09736622334071471,2,>>graph6<<Emz_
57,9,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,123.41256380081177,5000,1.2,"[1, 1, 0, 1, 0, 1, 1, 0, 1]",6,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[3.13076001 1.59220775 3.28057446 3.00775976 4.54929684 1.73988399
 2.47682705 1.41345381]",0.0012272530391212824,2,>>graph6<<Hh_iS_u
58,6,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,76.77238655090332,5000,1.3333333333333333,"[1, 1, 0, 0, 1, 1]",4,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[4.23515483 0.65127009 3.13122458 2.00209856 2.88204911 0.32149945
 4.54980835 1.59869299]",0.020358824017305783,4,>>graph6<<Emz_
59,9,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,73.56798720359802,2416,1.5,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[4.04428794 0.81047643 2.30704937 1.56112165 3.02700659 2.97317385
 2.97388829 1.66358119]",0.014419166758531212,4,>>graph6<<HmzffJz
60,12,statevector,gaussian,vanilla,COBYLA,True,10,True,5000,1e-08,2,771.3464586734772,5000,1.2222222222222223,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",11,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[3.0465256  3.14095364 3.11912841 1.56662661 3.14050858 1.43935426
 4.11968386 0.86166004 2.2711355  1.53998208 2.83132717 1.62808177
 4.21969168 1.11965728 4.7311632  1.51680105 2.85288979 1.52119309
 3.14013897 1.63938635]",0.03573053449064047,2,>>graph6<<KmzffJznl{hU
61,9,statevector,gaussian,vanilla,COBYLA,True,10,True,5000,1e-08,2,358.55346417427063,5000,1.3333333333333333,"[1, 1, 1, 1, 0, 1, 1, 1, 1]",8,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[3.99220998 1.88645775 3.13567803 1.71190422 3.60852833 2.1535633
 3.85669641 1.75899556 3.53516616 1.53835912 3.26992613 2.33456401
 4.36435734 1.93343254 3.11310483 2.65871588 3.17080303 1.49159413
 3.27024252 1.433297  ]",0.04995635216801959,6,>>graph6<<HmzffJz
62,9,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,151.75844645500183,5000,1.0,"[1, 1, 1, 0, 0, 0, 1, 1, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[3.71013132 1.49647524 3.15026839 1.44376218 2.97577155 1.91002885
 4.14458788 2.05218625]",0.6493373293886888,2,>>graph6<<HmzffJz
63,12,statevector,gaussian,vanilla,COBYLA,True,4,True,5000,1e-08,2,313.6130356788635,5000,1.1111111111111112,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",10,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[3.13932483 1.61938453 3.75754258 1.64361004 4.63498426 1.48735163
 3.14912198 2.5125242 ]",0.07695929197683203,2,>>graph6<<KmzffJznl{hU
